SimTime,BATCHARGERctr_tb.cc,BATCHARGERctr_tb.clk,BATCHARGERctr_tb.cv,BATCHARGERctr_tb.dgnd,BATCHARGERctr_tb.dvdd,BATCHARGERctr_tb.en,BATCHARGERctr_tb.ibat[7:0],BATCHARGERctr_tb.iend[7:0],BATCHARGERctr_tb.imonen,BATCHARGERctr_tb.rstz,BATCHARGERctr_tb.tbat[7:0],BATCHARGERctr_tb.tc,BATCHARGERctr_tb.tempmax[7:0],BATCHARGERctr_tb.tempmin[7:0],BATCHARGERctr_tb.tmax[7:0],BATCHARGERctr_tb.tmonen,BATCHARGERctr_tb.vbat[7:0],BATCHARGERctr_tb.vcutoff[7:0],BATCHARGERctr_tb.vmonen,BATCHARGERctr_tb.vpreset[7:0],BATCHARGERctr_tb.vtok
1215000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1220000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1225000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1230000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1235000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1240000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1245000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1250000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1255000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1260000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1265000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1270000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1275000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1280000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1285000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1290000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1295000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1300000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1305000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1310000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1315000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1320000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1325000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1330000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1335000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1340000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1345000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1350000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1355000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1360000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1365000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1370000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1375000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1380000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1385000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1390000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1395000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1400000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1405000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1410000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1415000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1420000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1425000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1430000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1435000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1440000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1445000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1450000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1455000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1460000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1465000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1470000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1475000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1480000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1485000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1490000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1495000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1500000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1505000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1510000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1515000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1520000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1525000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1530000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1535000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1540000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1545000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1550000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1555000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1560000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1565000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1570000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1575000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1580000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1585000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1590000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1595000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1600000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1605000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1610000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1615000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1620000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1625000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1630000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1635000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1640000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1645000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1650000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1655000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1660000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1665000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1670000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1675000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1680000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1685000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1690000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1695000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1700000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1705000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1710000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1715000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1720000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1725000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1730000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1735000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1740000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1745000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1750000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1755000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1760000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1765000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1770000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1775000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1780000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1785000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1790000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1795000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1800000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1805000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1810000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1815000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1820000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1825000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1830000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1835000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1840000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1845000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1850000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1855000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1860000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1865000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1870000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1875000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1880000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1885000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1890000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1895000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1900000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1905000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1910000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1915000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1920000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1925000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1930000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1935000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1940000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1945000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1950000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1955000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1960000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1965000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1970000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1975000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1980000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1985000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1990000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
1995000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2000000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2005000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2010000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2015000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2020000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2025000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2030000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2035000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2040000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2045000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2050000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2055000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2060000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2065000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2070000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2075000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2080000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2085000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2090000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2095000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2100000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2105000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2110000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2115000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2120000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2125000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2130000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2135000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2140000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2145000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2150000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2155000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2160000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2165000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2170000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2175000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2180000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2185000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2190000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2195000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2200000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2205000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2210000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2215000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2220000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2225000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2230000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2235000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2240000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2245000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2250000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2255000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2260000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2265000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2270000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2275000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2280000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2285000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2290000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2295000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2300000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2305000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2310000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2315000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2320000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2325000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2330000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2335000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2340000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2345000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2350000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2355000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2360000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2365000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2370000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2375000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2380000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2385000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2390000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2395000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2400000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2405000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2410000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2415000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2420000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2425000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2430000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2435000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2440000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2445000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2450000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2455000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2460000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2465000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2470000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2475000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2480000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2485000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2490000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2495000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2500000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2505000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2510000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2515000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2520000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2525000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2530000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2535000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2540000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2545000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2550000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2555000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2560000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2565000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
2570000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
